CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
441424292,03/20/2012,15:40:00,,,03/20/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115.0,OUTSIDE,,,,1013444.0,222889.0,40.778415112,-73.894590659,"(40.778415112, -73.894590659)"
960296465,03/20/2012,05:21:00,,,03/20/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,25.0,INSIDE,,,,1000345.0,230119.0,40.79829308,-73.941869883,"(40.79829308, -73.941869883)"
295885089,03/19/2012,13:20:00,,,03/19/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81.0,OUTSIDE,,,,1006978.0,187107.0,40.680221291,-73.918058285,"(40.680221291, -73.918058285)"
754904065,03/18/2012,20:49:00,,,03/18/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43.0,INSIDE,,,MONROE,1021543.0,239271.0,40.823348716999995,-73.865256652,"(40.823348717, -73.865256652)"
771289600,03/18/2012,05:25:00,,,03/18/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106.0,OUTSIDE,,,,1038731.0,184687.0,40.673440477,-73.803596374,"(40.673440477, -73.803596374)"
184512466,03/17/2012,07:00:00,,,03/17/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48.0,OUTSIDE,,,,1015823.0,250168.0,40.853280096,-73.88587248600001,"(40.853280096, -73.885872486)"
607969210,03/13/2012,00:07:00,,,03/13/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32.0,OUTSIDE,,,,1000619.0,236799.0,40.81662733,-73.94086396899999,"(40.81662733, -73.940863969)"
261894157,03/12/2012,07:30:00,,,03/12/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67.0,INSIDE,,,,1003814.0,177153.0,40.652907336999995,-73.929494599,"(40.652907337, -73.929494599)"
768853081,03/12/2012,05:55:00,,,03/12/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83.0,OUTSIDE,,,,1008282.0,193293.0,40.697196991,-73.913334803,"(40.697196991, -73.913334803)"
913969614,03/11/2012,17:38:00,,,03/11/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81.0,OUTSIDE,,,,1000754.0,192580.0,40.695257213000005,-73.940484779,"(40.695257213, -73.940484779)"
126230188,03/11/2012,06:34:00,,,03/11/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40.0,OUTSIDE,,,,1008120.0,238322.0,40.820790453,-73.913759155,"(40.820790453, -73.913759155)"
833994050,03/10/2012,21:45:00,,,03/10/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41.0,OUTSIDE,,,,1011026.0,236434.0,40.815600095,-73.90326732,"(40.815600095, -73.90326732)"
752644977,03/10/2012,03:32:00,,,03/10/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75.0,INSIDE,,,,1016882.0,187833.0,40.682183027,-73.882347087,"(40.682183027, -73.882347087)"
251335673,03/08/2012,18:07:00,,,03/08/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70.0,INSIDE,,,,998114.0,171477.0,40.637338698,-73.950048529,"(40.637338698, -73.950048529)"
383156317,03/08/2012,15:35:00,,,03/08/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,49.0,INSIDE,,,,1026773.0,256452.0,40.870481811,-73.846251015,"(40.870481811, -73.846251015)"
738988246,03/08/2012,12:00:00,,,03/08/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79.0,OUTSIDE,,,,1001140.0,190045.0,40.688298494,-73.939099143,"(40.688298494, -73.939099143)"
750362679,03/08/2012,00:06:00,,,03/08/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113.0,OUTSIDE,,,,1048403.0,185653.0,40.676027116,-73.76871958,"(40.676027116, -73.76871958)"
588875981,03/07/2012,06:27:00,,,03/07/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73.0,INSIDE,,,,1008129.0,179530.0,40.659421095999996,-73.913935331,"(40.659421096, -73.913935331)"
600847965,03/05/2012,21:20:00,,,03/05/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,88.0,OUTSIDE,,,WHITMAN,991633.0,192539.0,40.695156986,-73.97337693899999,"(40.695156986, -73.973376939)"
984757090,01/28/2012,10:00:00,,,01/28/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40.0,INSIDE,,,,1007174.0,235889.0,40.814115058,-73.91718536100001,"(40.814115058, -73.917185361)"
981407372,03/03/2012,15:10:00,,,03/03/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70.0,INSIDE,,,,992960.0,175468.0,40.648299704,-73.96861358,"(40.648299704, -73.96861358)"
725328113,01/24/2012,19:41:00,,,01/24/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72.0,OUTSIDE,,,,980902.0,173694.0,40.643434105,-74.01206561,"(40.643434105, -74.01206561)"
460245635,03/02/2012,19:53:00,,,03/02/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,10.0,INSIDE,,,,984929.0,210347.0,40.744038719,-73.997551049,"(40.744038719, -73.997551049)"
827648203,03/02/2012,00:30:00,,,03/02/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103.0,OUTSIDE,,,,1041198.0,192977.0,40.696179049,-73.794632758,"(40.696179049, -73.794632758)"
734347354,01/19/2012,12:01:00,,,01/19/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73.0,INSIDE,,,,1009629.0,182852.0,40.668535075,-73.908516441,"(40.668535075, -73.908516441)"
519186760,02/29/2012,19:05:00,,,02/29/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48.0,INSIDE,,,,1015661.0,248675.0,40.849182834000004,-73.886465072,"(40.849182834, -73.886465072)"
731032550,02/29/2012,10:23:00,,,02/29/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73.0,INSIDE,,,,1005975.0,183104.0,40.669236478,-73.921687386,"(40.669236478, -73.921687386)"
741189064,02/27/2012,09:49:00,,,02/27/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,45.0,INSIDE,,,,1029665.0,245852.0,40.841373618,-73.835866244,"(40.841373618, -73.835866244)"
237717556,02/26/2012,15:00:00,,,02/26/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44.0,INSIDE,,,,1005064.0,243644.0,40.835405549,-73.924783966,"(40.835405549, -73.924783966)"
208659068,08/03/2011,17:12:00,,,02/26/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109.0,INSIDE,,,,1037725.0,208497.0,40.738799295999996,-73.807033929,"(40.738799296, -73.807033929)"
786219614,02/24/2012,11:32:00,,,02/24/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105.0,OUTSIDE,,,,1052684.0,185359.0,40.675188096,-73.75328895199999,"(40.675188096, -73.753288952)"
798034696,02/23/2012,01:18:00,,,02/23/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,28.0,OUTSIDE,,,,997571.0,234556.0,40.810476043,-73.951880151,"(40.810476043, -73.951880151)"
900928345,02/18/2012,03:58:00,,,02/18/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41.0,OUTSIDE,,,,1013086.0,236614.0,40.816087661,-73.895824354,"(40.816087661, -73.895824354)"
642653483,02/17/2012,22:41:00,,,02/17/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,40.0,INSIDE,,,,1006574.0,237904.0,40.819647203,-73.91934624,"(40.819647203, -73.91934624)"
911836850,02/16/2012,15:19:00,,,02/16/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,90.0,INSIDE,,,,993506.0,198316.0,40.711011735999996,-73.966614605,"(40.711011736, -73.966614605)"
203687699,02/15/2012,12:29:00,,,02/15/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73.0,OUTSIDE,,,,1009201.0,178869.0,40.657603841,-73.910074013,"(40.657603841, -73.910074013)"
272992209,02/15/2012,00:11:00,,,02/15/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79.0,INSIDE,,,,1001522.0,192971.0,40.696328951,-73.937714219,"(40.696328951, -73.937714219)"
501950041,02/13/2012,17:51:00,,,02/13/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103.0,OUTSIDE,,,,1052627.0,196895.0,40.706852077,-73.753377355,"(40.706852077, -73.753377355)"
128074019,02/11/2012,23:36:00,,,02/11/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,90.0,OUTSIDE,,,,998419.0,198378.0,40.711175407,-73.948893048,"(40.711175407, -73.948893048)"
693943535,02/11/2012,21:15:00,,,02/11/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67.0,OUTSIDE,,,,1004762.0,176979.0,40.6524276,-73.926078625,"(40.6524276, -73.926078625)"
444684803,01/01/1990,00:01:00,,,02/09/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,6.0,INSIDE,,,,982530.0,209354.0,40.74131304,-74.00620839300001,"(40.74131304, -74.006208393)"
466556392,02/08/2012,14:02:00,,,02/08/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67.0,OUTSIDE,,,,1002364.0,178183.0,40.655737546,-73.934717497,"(40.655737546, -73.934717497)"
482183126,09/15/2011,17:46:00,,,02/07/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81.0,OUTSIDE,,,,1004365.0,186254.0,40.677886323,-73.927481694,"(40.677886323, -73.927481694)"
479146548,02/06/2012,23:55:00,,,02/06/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43.0,OUTSIDE,,,,1017818.0,241189.0,40.828628018,-73.87870598100001,"(40.828628018, -73.878705981)"
988795616,02/06/2012,11:03:00,,,02/06/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77.0,INSIDE,,,,995821.0,185708.0,40.676402967,-73.958285943,"(40.676402967, -73.958285943)"
315400680,02/05/2012,05:45:00,,,02/05/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105.0,OUTSIDE,,,,1054366.0,196628.0,40.706105618,-73.747107896,"(40.706105618, -73.747107896)"
241525464,02/05/2012,01:15:00,,,02/05/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113.0,OUTSIDE,,,,1042405.0,185645.0,40.676046592,-73.790343315,"(40.676046592, -73.790343315)"
236448205,02/04/2012,21:13:00,,,02/04/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83.0,INSIDE,,,,1008507.0,191420.0,40.692055429,-73.912530131,"(40.692055429, -73.912530131)"
448447554,02/04/2012,17:44:00,,,02/04/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115.0,OUTSIDE,,,,1019070.0,216360.0,40.760474349,-73.874310708,"(40.760474349, -73.874310708)"
387422862,02/04/2012,04:33:00,,,02/04/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,42.0,OUTSIDE,,,,1010674.0,239150.0,40.823055808,-73.904528301,"(40.823055808, -73.904528301)"
426226728,02/02/2012,20:29:00,,,02/02/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114.0,INSIDE,,,,1006376.0,219580.0,40.769353293,-73.920121968,"(40.769353293, -73.920121968)"
539181744,02/02/2012,15:01:00,,,02/02/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47.0,INSIDE,,,,1023658.0,263624.0,40.890181156,-73.85747171,"(40.890181156, -73.85747171)"
990293871,02/01/2012,07:23:00,,,02/01/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113.0,INSIDE,,,,1041589.0,187579.0,40.681360293000004,-73.79326866,"(40.681360293, -73.79326866)"
894727335,01/31/2012,21:20:00,,,01/31/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,25.0,INSIDE,,,,1002076.0,231440.0,40.801915541999996,-73.93561439,"(40.801915542, -73.93561439)"
454604892,01/31/2012,07:28:00,,,01/31/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115.0,INSIDE,,,,1024140.0,213786.0,40.753387962,-73.856024687,"(40.753387962, -73.856024687)"
169670896,01/29/2012,06:23:00,,,01/29/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81.0,INSIDE,,,,1002701.0,190691.0,40.690068499,-73.93346869,"(40.690068499, -73.93346869)"
204621639,01/28/2012,05:20:00,,,01/28/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,43.0,OUTSIDE,,,CLASON POINT GARDENS,1020163.0,237794.0,40.819300491,-73.870250681,"(40.819300491, -73.870250681)"
251702231,01/27/2012,10:17:00,,,01/27/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81.0,OUTSIDE,,,,1004627.0,188935.0,40.685244459,-73.926529011,"(40.685244459, -73.926529011)"
533704206,01/25/2012,11:25:00,,,01/25/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47.0,INSIDE,,,,1023185.0,264730.0,40.893218873,-73.859176009,"(40.893218873, -73.859176009)"
919173283,01/24/2012,21:45:00,,,01/24/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,49.0,OUTSIDE,,,,1021258.0,250612.0,40.854477635,-73.866223817,"(40.854477635, -73.866223817)"
135787484,01/23/2012,09:10:00,,,01/23/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101.0,INSIDE,,,,1049787.0,156001.0,40.594628829,-73.76401804,"(40.594628829, -73.76401804)"
928238511,01/21/2012,17:15:00,,,01/21/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,49.0,OUTSIDE,,,,1024247.0,248916.0,40.849809589,-73.855429227,"(40.849809589, -73.855429227)"
602742305,01/18/2012,13:26:00,,,01/18/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,49.0,OUTSIDE,,,,1020677.0,246167.0,40.842279848000004,-73.868348179,"(40.842279848, -73.868348179)"
657145492,01/15/2012,06:30:00,,,01/15/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73.0,INSIDE,,,,1006117.0,183403.0,40.670056816999995,-73.92117453600001,"(40.670056817, -73.921174536)"
162824553,01/15/2012,00:40:00,,,01/15/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,102.0,INSIDE,,,,1032174.0,190153.0,40.688481303,-73.82719555,"(40.688481303, -73.82719555)"
816560332,01/14/2012,18:25:00,,,01/14/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,28.0,OUTSIDE,,,,997381.0,231451.0,40.801953958,-73.952572586,"(40.801953958, -73.952572586)"
136304576,01/14/2012,15:57:00,,,01/14/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70.0,INSIDE,,,,995771.0,175895.0,40.649468516,-73.958482969,"(40.649468516, -73.958482969)"
919181122,01/14/2012,11:28:00,,,01/14/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34.0,INSIDE,,,,1004405.0,253314.0,40.861948368,-73.92713638800001,"(40.861948368, -73.927136388)"
325864902,01/13/2012,19:15:00,,,01/13/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67.0,OUTSIDE,,,,998387.0,174639.0,40.646017278,-73.949058268,"(40.646017278, -73.949058268)"
423569388,01/12/2012,03:45:00,,,01/12/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,63.0,OUTSIDE,,,,1005262.0,161563.0,40.610112776,-73.92432468,"(40.610112776, -73.92432468)"
495027555,01/12/2012,21:31:00,,,01/12/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,69.0,INSIDE,,,,1008899.0,173413.0,40.642629156,-73.911182407,"(40.642629156, -73.911182407)"
862773605,12/24/2011,15:10:00,,,01/11/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,25.0,OUTSIDE,,,,1001479.0,229653.0,40.797011899,-73.937775323,"(40.797011899, -73.937775323)"
427778693,01/10/2012,17:29:00,,,01/10/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46.0,INSIDE,,,,1010746.0,248840.0,40.849651826,-73.904229879,"(40.849651826, -73.904229879)"
962533343,01/09/2012,18:48:00,,,01/09/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43.0,INSIDE,,,,1019591.0,243320.0,40.83447008,-73.872288161,"(40.83447008, -73.872288161)"
972641745,01/08/2012,18:15:00,,,01/08/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48.0,OUTSIDE,,,,1017155.0,247299.0,40.84540068,-73.881071705,"(40.84540068, -73.881071705)"
863880418,01/08/2012,01:45:00,,,01/08/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67.0,OUTSIDE,,,,1003616.0,179561.0,40.659517204000004,-73.930201257,"(40.659517204, -73.930201257)"
843343166,01/07/2012,23:45:00,,,01/07/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43.0,INSIDE,,,,1020778.0,242700.0,40.83276353,-73.86800203,"(40.83276353, -73.86800203)"
225098686,01/06/2012,21:40:00,,,01/06/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,84.0,INSIDE,,,FARRAGUT,989327.0,194192.0,40.69969571,-73.98169156899999,"(40.69969571, -73.981691569)"
795646967,01/06/2012,04:12:00,,,01/06/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81.0,INSIDE,,,,1006482.0,189763.0,40.687512664,-73.919837792,"(40.687512664, -73.919837792)"
379323946,01/06/2012,14:05:00,,,01/06/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105.0,OUTSIDE,,,,1052432.0,186280.0,40.677717967,-73.75418811899999,"(40.677717967, -73.754188119)"
580040207,01/03/2012,10:21:00,,,01/03/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83.0,INSIDE,,,,1004498.0,192279.0,40.694423264,-73.92698409100001,"(40.694423264, -73.926984091)"
536302918,12/12/2011,12:00:00,,,12/12/2011,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47.0,OUTSIDE,,,,1029709.0,264194.0,40.891716525999996,-73.835582801,"(40.891716526, -73.835582801)"
679173679,01/02/2012,23:48:00,,,01/02/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73.0,INSIDE,,,GARVEY (GROUP A),1007628.0,183445.0,40.670168236,-73.91572748899999,"(40.670168236, -73.915727489)"
413452136,01/01/2012,13:59:00,,,01/01/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,90.0,OUTSIDE,,,,1000364.0,195970.0,40.704562688,-73.941883085,"(40.704562688, -73.941883085)"
206954909,01/01/2012,08:45:00,,,01/01/2012,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81.0,OUTSIDE,,,,1003562.0,186782.0,40.679337352,-73.930375202,"(40.679337352, -73.930375202)"
279329041,12/31/2011,13:55:00,,,12/31/2011,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32.0,INSIDE,,,,1000037.0,238903.0,40.822403277,-73.942961653,"(40.822403277, -73.942961653)"
588645610,12/31/2011,01:50:00,,,12/31/2011,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48.0,INSIDE,,,,1013405.0,251801.0,40.857770506,-73.894605877,"(40.857770506, -73.894605877)"
587555415,01/30/1990,01:38:00,,,12/31/2011,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42.0,INSIDE,,,BUTLER,1009758.0,243681.0,40.835494793,-73.907820691,"(40.835494793, -73.907820691)"
568566564,12/30/2011,00:09:00,,,12/30/2011,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32.0,OUTSIDE,,,,1001749.0,240971.0,40.828076123,-73.936770657,"(40.828076123, -73.936770657)"
167530392,12/26/2011,23:34:00,,,12/26/2011,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,28.0,OUTSIDE,,,,997486.0,232024.0,40.803526529,-73.952192199,"(40.803526529, -73.952192199)"
104756276,12/26/2011,18:07:00,,,12/26/2011,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,69.0,INSIDE,,,BREUKELEN,1012704.0,175489.0,40.64831592,-73.897462907,"(40.64831592, -73.897462907)"
578464912,12/26/2011,12:50:00,,,12/26/2011,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43.0,INSIDE,,,,1018791.0,240921.0,40.827888685,-73.87519150199999,"(40.827888685, -73.875191502)"
426771366,12/23/2011,20:41:00,,,12/23/2011,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,75.0,OUTSIDE,,,CYPRESS HILLS,1020220.0,183026.0,40.668975972,-73.870337632,"(40.668975972, -73.870337632)"
686207448,12/23/2011,15:10:00,,,12/23/2011,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,24.0,INSIDE,,,,991600.0,228887.0,40.794923174000004,-73.973456227,"(40.794923174, -73.973456227)"
697054632,05/24/2007,22:30:00,,,12/23/2011,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,79.0,OUTSIDE,,,,1000629.0,193391.0,40.697483451,-73.940933582,"(40.697483451, -73.940933582)"
599487580,12/22/2011,15:49:00,,,12/22/2011,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40.0,OUTSIDE,,,,1005028.0,234516.0,40.810351863,-73.92494232600001,"(40.810351863, -73.924942326)"
